RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
5	8030667	8030668	18.192614	101.215964	181133	1011257	47QQA3437912911	NE47-08	T	MT		LA	13				V				PHUPHAPEK	Phu Pha Pek	Phu Pha Pek	PHAPEK PHU	Pha Pek, Phu	Pha Pek, Phu		2011-10-20
5	-2667544	-3682976	18.179096	101.230939	181045	1011351	47QQA3598211434	NE47-08	T	MT		LA	13				V				PHUPHASANG	Phu Pha Sang	Phu Pha Sang	PHASANG PHU	Pha Sang, Phu	Pha Sang, Phu		2011-10-20
5	-2667544	8030666	18.179096	101.230939	181045	1011351	47QQA3598211434	NE47-08	T	MT		LA	13				N			Phou	PHOUPHASANG	Phou Phasang	Phou Phasang	PHASANG PHOU	Phasang, Phou	Phasang, Phou		2011-10-20
5	-2661209	-3672966	18.125858	101.245509	180733	1011444	47QQA3759605559	NE47-08	P	PPL		LA	13				N				BANPHAKEO	Ban Phakèo	Ban Phakeo	BANPHAKEO	Ban Phakèo	Ban Phakeo		2011-10-20
5	8030660	8030660	18.115758	101.231489	180657	1011353	47QQA3612504423	NE47-08	P	PPL		LA	13				N				BANPHONSAVANG	Ban Phônsavang	Ban Phonsavang	BANPHONSAVANG	Ban Phônsavang	Ban Phonsavang		2011-10-20
5	8030672	8030672	18.212169	101.228737	181244	1011343	47QQA3570415093	NE47-08	P	PPL		LA	13				N				BANPONKHAM	Ban Ponkham	Ban Ponkham	BANPONKHAM	Ban Ponkham	Ban Ponkham		2011-10-20
5	-2657295	-3666749	17.737172	101.413891	174414	1012450	47QQV5597962751	NE47-12	P	PPL		LA	13				V				BANHATDENG	Ban Hat Deng	Ban Hat Deng	BANHATDENG	Ban Hat Deng	Ban Hat Deng		2011-09-20
5	-2657295	8029936	17.737172	101.413891	174414	1012450	47QQV5597962751	NE47-12	P	PPL		LA	13				N				BANHATDONG	Ban Hatdông	Ban Hatdong	BANHATDONG	Ban Hatdông	Ban Hatdong		2011-09-20
5	-2657295	12246821	17.737172	101.413891	174414	1012450	47QQV5597962751	NE47-12	P	PPL		LA	13				V				BANHATDONG	Ban Hatdong	Ban Hatdong	BANHATDONG	Ban Hatdong	Ban Hatdong		2011-09-20
5	8029972	8029972	17.711084	101.297048	174240	1011749	47QQV4361859708	NE47-12	P	PPL		LA	13				N				BANNAHIN	Ban Nahin	Ban Nahin	BANNAHIN	Ban Nahin	Ban Nahin		2011-09-20
5	8029965	8029965	17.679751	101.252997	174047	1011511	47QQV3898656183	NE47-12	P	PPL		LA	13				N				BANNAMKIANG	Ban Namkiang	Ban Namkiang	BANNAMKIANG	Ban Namkiang	Ban Namkiang		2011-09-20
5	8029958	8029958	17.700254	101.332395	174201	1011957	47QQV4738358555	NE47-12	P	PPL		LA	13				N				BANSAMXONG	Ban Samxông	Ban Samxong	BANSAMXONG	Ban Samxông	Ban Samxong		2011-09-20
5	-2665594	-3679794	17.726213	101.356968	174334	1012125	47QQV4995561461	NE47-12	T	HLL		LA	13				V				PHOULANE	Phou Lane	Phou Lane	LANE PHOU	Lane, Phou	Lane, Phou		2011-09-20
5	-2665594	8029960	17.726213	101.356968	174334	1012125	47QQV4995561461	NE47-12	T	HLL		LA	13				N			Phou	PHOULAN	Phou Lan	Phou Lan	LAN PHOU	Lan, Phou	Lan, Phou		2011-09-20
5	8029938	8029938	17.747728	101.430779	174452	1012551	47QQV5775563943	NE47-12	T	HLL		LA	13				N			Phou	PHOUMAKNENG	Phou Makneng	Phou Makneng	MAKNENG PHOU	Makneng, Phou	Makneng, Phou		2011-09-28
5	8029961	8029961	17.727095	101.268586	174338	1011607	47QQV4057761444	NE47-12	T	MT		LA	13				N			Phou	PHOUNGIN	Phou Ngin	Phou Ngin	NGIN PHOU	Ngin, Phou	Ngin, Phou		2011-09-20
5	8029961	8029962	17.727095	101.268586	174338	1011607	47QQV4057761444	NE47-12	T	MT		LA	13				V				PHOUNGINN	Phou Nginn	Phou Nginn	NGINN PHOU	Nginn, Phou	Nginn, Phou		2011-09-20
5	8029959	8029959	17.735302	101.320733	174407	1011915	47QQV4609862420	NE47-12	T	MT		LA	13				N			Phou	PHOUPHE	Phou Phé	Phou Phe	PHE PHOU	Phé, Phou	Phe, Phou		2011-09-20
5	8029954	8029954	17.684317	101.320299	174104	1011913	47QQV4612256775	NE47-12	T	MT		LA	13				N			Phou	PHOUTHI	Phou Thi	Phou Thi	THI PHOU	Thi, Phou	Thi, Phou		2011-09-20
5	8029954	8029955	17.684317	101.320299	174104	1011913	47QQV4612256775	NE47-12	T	MT		LA	13				V				PHOUTHIE	Phou Thie	Phou Thie	THIE PHOU	Thie, Phou	Thie, Phou		2011-09-20
5	-2668915	-3685228	16.291122	104.972094	161728	1045820	48QVD9701901138	NE48-14	T	ISL		LA	20				N				DONTHAMNGOEN	Don Tham Ngoen	Don Tham Ngoen	THAMNGOEN DON	Tham Ngoen, Don	Tham Ngoen, Don		2011-10-11
5	-2668915	-3685227	16.291122	104.972094	161728	1045820	48QVD9701901138	NE48-14	T	ISL		LA	20				V				DONETHAMNGEUN	Done Tham Ngeun	Done Tham Ngeun	THAMNGEUN DONE	Tham Ngeun, Done	Tham Ngeun, Done		2011-10-11
5	-2666671	-3681605	20.366667	101.016667	202200	1010100	47QQC1049453347	NF47-16	P	PPL		LA	16				N				NAMSATHOU	Nam Sa Thou	Nam Sa Thou	NAMSATHOU	Nam Sa Thou	Nam Sa Thou		2011-10-11
5	-2657340	-3666814	20.266667	100.8	201600	1004800	47QPC8799442014	NF47-16	P	PPL		LA	22				N				BANHATNAM	Ban Hat Nam	Ban Hat Nam	BANHATNAM	Ban Hat Nam	Ban Hat Nam		2011-10-11
5	-2668467	-3684493	16.494389	104.782077	162940	1044655	48QVD7674223636	NE48-14	H	STM		LA	20				V				NAMSOMPOY	Nam Sompoy	Nam Sompoy	SOMPOY NAM	Sompoy, Nam	Sompoy, Nam		2011-10-11
5	-2668467	-3684492	16.494389	104.782077	162940	1044655	48QVD7674223636	NE48-14	H	STM		LA	20				N				HOUAYSOMPOY	Houay Sômpoy	Houay Sompoy	SOMPOY HOUAY	Sômpoy, Houay	Sompoy, Houay		2011-10-11
5	-2659781	-3670740	18.038293	103.072565	180218	1030421	48QTE9596995485	NE48-05	P	PPL		LA	24				N				BANNAKUNG	Ban Na Kung	Ban Na Kung	BANNAKUNG	Ban Na Kung	Ban Na Kung		2011-10-11
5	-2659781	-3670727	18.038293	103.072565	180218	1030421	48QTE9596995485	NE48-05	P	PPL		LA	24				V				BANNAKOUNG	Ban Na Koung	Ban Na Koung	BANNAKOUNG	Ban Na Koung	Ban Na Koung		2011-10-11
5	-2664870	-3678666	20.175278	100.913333	201031	1005448	47QPC9995132030	NF47-16	T	MT		LA	22				N			Pha	PHAKENGNAI	Pha Keng-Nai	Pha Keng-Nai	KENGNAI PHA	Keng-Nai, Pha	Keng-Nai, Pha		2011-10-11
5	-2663943	-3677261	20.036111	100.648889	200210	1003856	47QPC7246116328	NF47-16	T	MT		LA	22				V				PHADOI	Pha Doi	Pha Doi	DOI PHA	Doi, Pha	Doi, Pha		2011-10-11
5	-2663943	472192	20.036111	100.648889	200210	1003856	47QPC7246116328	NF47-16	T	MT		LA	22				N			Pha	PHADOY	Pha Doy	Pha Doy	DOY PHA	Doy, Pha	Doy, Pha		2011-10-11
5	-2665201	-3679191	20.35	100.85	202100	1005100	47QPC9311451298	NF47-16	T	MT		LA	22				N				DOIKHOREOV	Doi Kho Reov	Doi Kho Reov	KHOREOV DOI	Kho Reov, Doi	Kho Reov, Doi		2011-10-11
5	-2666387	-3681219	20.107222	100.594444	200626	1003540	47QPC6669024144	NF47-16	P	PPL		LA	22				V				MUONGPAKTHA	Muong Pak Tha	Muong Pak Tha	MUONGPAKTHA	Muong Pak Tha	Muong Pak Tha		2011-10-11
5	-2666387	-3681218	20.107222	100.594444	200626	1003540	47QPC6669024144	NF47-16	P	PPL		LA	22				V				MUONGPAKTA	Muong Pak Ta	Muong Pak Ta	MUONGPAKTA	Muong Pak Ta	Muong Pak Ta		2011-10-11
5	-2666387	-3682443	20.107222	100.594444	200626	1003540	47QPC6669024144	NF47-16	P	PPL		LA	22				V				PAKTHA	Pak Tha	Pak Tha	PAKTHA	Pak Tha	Pak Tha		2011-10-11
5	-2666387	472177	20.107222	100.594444	200626	1003540	47QPC6669024144	NF47-16	P	PPL		LA	22				N				BANPAKTHA	Ban Paktha	Ban Paktha	BANPAKTHA	Ban Paktha	Ban Paktha		2011-10-11
5	-2666387	-3680975	20.107222	100.594444	200626	1003540	47QPC6669024144	NF47-16	P	PPL		LA	22				V				MUANGPAKTHA	Muang Paktha	Muang Paktha	MUANGPAKTHA	Muang Paktha	Muang Paktha		2011-10-11
5	-2666575	-3681460	20.383333	100.95	202300	1005700	47QQC0351255108	NF47-16	P	PPL		LA	22				N				NAMKALAI	Nam Ka Lai	Nam Ka Lai	NAMKALAI	Nam Ka Lai	Nam Ka Lai		2011-10-11
5	-2658486	-3668806	20.083333	100.616667	200500	1003700	47QPC6904021522	NF47-16	P	PPL		LA	22				N				BANKHMOU	Ban Khmou	Ban Khmou	BANKHMOU	Ban Khmou	Ban Khmou		2011-10-11
5	-2658344	-3668572	20.05	100.916667	200300	1005500	47QQC0045918164	NF47-16	P	PPL		LA	22				N				BANKHAM	Ban Kham	Ban Kham	BANKHAM	Ban Kham	Ban Kham		2011-10-11
5	-2657254	-3666685	20.183333	100.733333	201100	1004400	47QPC8112632715	NF47-16	P	PPL		LA	22				N				BANHAMLEN	Ban Ham Len	Ban Ham Len	BANHAMLEN	Ban Ham Len	Ban Ham Len		2011-10-11
5	9056914	9056914	20.126111	100.932778	200734	1005558	47QQC0204726610	NF47-16	P	PPL		LA	22				N				BANKANG	Ban Kang	Ban Kang	BANKANG	Ban Kang	Ban Kang		2011-10-11
5	9056919	9056919	20.138611	100.956667	200819	1005724	47QQC0452828023	NF47-16	P	PPL		LA	22				N				BANMAI	Ban Mai	Ban Mai	BANMAI	Ban Mai	Ban Mai		2011-10-11
5	9055281	9055281	20.082222	100.971667	200456	1005818	47QQC0617121798	NF47-16	P	PPL		LA	22				N				BANPHLANGTHOUNG	Ban Phlang-Thoung	Ban Phlang-Thoung	BANPHLANGTHOUNG	Ban Phlang-Thoung	Ban Phlang-Thoung		2011-10-11
5	9055283	9055283	20.096944	100.953333	200549	1005712	47QQC0423423406	NF47-16	P	PPL		LA	22				N				BANSATONG	Ban Satong	Ban Satong	BANSATONG	Ban Satong	Ban Satong		2011-10-11
5	9055285	9055285	20.076667	100.922778	200436	1005522	47QQC0106421124	NF47-16	P	PPL		LA	22				N				BANMOKKHATHOUNG	Ban Môkkha-Thoung	Ban Mokkha-Thoung	BANMOKKHATHOUNG	Ban Môkkha-Thoung	Ban Mokkha-Thoung		2011-10-11
5	9055290	9055290	20.084444	100.864722	200504	1005153	47QPC9498221916	NF47-16	P	PPL		LA	22				N				BANMOKKHOUAN	Ban Môkkhouan	Ban Mokkhouan	BANMOKKHOUAN	Ban Môkkhouan	Ban Mokkhouan		2011-10-11
5	9055291	9055291	20.086667	100.821389	200512	1004917	47QPC9044722112	NF47-16	P	PPL		LA	22				N				BANTHINKEO	Ban Thinkèo	Ban Thinkeo	BANTHINKEO	Ban Thinkèo	Ban Thinkeo		2011-10-11
5	9055291	9055292	20.086667	100.821389	200512	1004917	47QPC9044722112	NF47-16	P	PPL		LA	22				V				MUANGPAKTHA	Muang Paktha	Muang Paktha	MUANGPAKTHA	Muang Paktha	Muang Paktha		2011-10-11
5	9056853	9056853	20.159444	100.883889	200934	1005302	47QPC9689330241	NF47-16	P	PPL		LA	22				N				BANHOUAYVONG	Ban Houayvong	Ban Houayvong	BANHOUAYVONG	Ban Houayvong	Ban Houayvong		2011-10-11
5	9056781	9056781	20.206667	100.982222	201224	1005856	47QQC0711135589	NF47-16	P	PPL		LA	22				N				BANPHONG	Ban Phông	Ban Phong	BANPHONG	Ban Phông	Ban Phong		2011-10-11
5	9056895	9056895	20.204444	100.769444	201216	1004610	47QPC8487535092	NF47-16	P	PPL		LA	22				N				BANNAMYAO	Ban Namyao	Ban Namyao	BANNAMYAO	Ban Namyao	Ban Namyao		2011-10-11
5	9056901	9056901	20.170833	100.768889	201015	1004608	47QPC8485731370	NF47-16	P	PPL		LA	22				N				BANHOUAYKEN	Ban Houaykén	Ban Houayken	BANHOUAYKEN	Ban Houaykén	Ban Houayken		2011-10-11
5	9056571	9056571	20.079722	100.799167	200447	1004757	47QPC8813121318	NF47-16	P	PPL		LA	22				N				BANNAMKHA	Ban Namkha	Ban Namkha	BANNAMKHA	Ban Namkha	Ban Namkha		2011-10-11
5	9056573	9056573	20.0925	100.803333	200533	1004812	47QPC8855222737	NF47-16	P	PPL		LA	22				N				BANNAMET	Ban Namèt	Ban Namet	BANNAMET	Ban Namèt	Ban Namet		2011-10-11
5	9056577	9056577	20.0925	100.788333	200533	1004718	47QPC8698322720	NF47-16	P	PPL		LA	22				N				BANVANGMEO	Ban Vangmèo	Ban Vangmeo	BANVANGMEO	Ban Vangmèo	Ban Vangmeo		2011-10-11
5	9056587	9056587	20.073611	100.779167	200425	1004645	47QPC8604720619	NF47-16	P	PPL		LA	22				N				BANHOMSOUK	Ban Hômsouk	Ban Homsouk	BANHOMSOUK	Ban Hômsouk	Ban Homsouk		2011-10-11
5	9056594	9056594	20.051111	100.764722	200304	1004553	47QPC8456218112	NF47-16	P	PPL		LA	22				N				BANNGIOU	Ban Ngiou	Ban Ngiou	BANNGIOU	Ban Ngiou	Ban Ngiou		2011-10-11
5	9056787	9056787	20.218889	100.908056	201308	1005429	47QPC9934436851	NF47-16	P	PPL		LA	22				N				BANTAKHAK	Ban Takhak	Ban Takhak	BANTAKHAK	Ban Takhak	Ban Takhak		2011-10-11
5	378038	472155	20.184444	100.723611	201104	1004325	47QPC8010932827	NF47-16	P	PPL		LA	22				N				BANHATLI	Ban Hatli	Ban Hatli	BANHATLI	Ban Hatli	Ban Hatli		2011-10-11
5	9055284	9055284	20.095556	100.940278	200544	1005625	47QQC0287023236	NF47-16	P	PPL		LA	22				N				BANMOKPON	Ban Môkpon	Ban Mokpon	BANMOKPON	Ban Môkpon	Ban Mokpon		2011-10-11
5	9056632	9056632	20.036944	100.786944	200213	1004713	47QPC8690316568	NF47-16	P	PPL		LA	22				N				BANMOKSO	Ban Môksô	Ban Mokso	BANMOKSO	Ban Môksô	Ban Mokso		2011-10-11
5	9056916	9056916	20.134444	100.942778	200804	1005634	47QQC0308227544	NF47-16	P	PPL		LA	22				N				BANKHING	Ban Khing	Ban Khing	BANKHING	Ban Khing	Ban Khing		2011-10-11
5	-2656924	-3666177	20.174167	100.724444	201027	1004328	47QPC8020831690	NF47-16	P	PPL		LA	22				N				BANDONCHAI	Ban Donchai	Ban Donchai	BANDONCHAI	Ban Donchai	Ban Donchai		2011-10-11
5	-2660978	-3672628	20.233333	100.95	201400	1005700	47QQC0370838501	NF47-16	P	PPL		LA	22				N				BANPAKKANG	Ban Pak Kang	Ban Pak Kang	BANPAKKANG	Ban Pak Kang	Ban Pak Kang		2011-10-11
5	377976	472080	20.210556	100.731389	201238	1004353	47QPC8089135726	NF47-16	P	PPL		LA	22				N				BANVANGPOM	Ban Vangpom	Ban Vangpom	BANVANGPOM	Ban Vangpom	Ban Vangpom		2011-10-11
5	378021	472137	20.153333	100.590833	200912	1003527	47QPC6626429245	NF47-16	P	PPL		LA	22				N				BANHOUAYTHONG	Ban Houaythong	Ban Houaythong	BANHOUAYTHONG	Ban Houaythong	Ban Houaythong		2011-10-11
5	378042	472159	20.154722	100.71	200917	1004236	47QPC7872029522	NF47-16	P	PPL		LA	22				N				BANHATKHAM	Ban Hatkham	Ban Hatkham	BANHATKHAM	Ban Hatkham	Ban Hatkham		2011-10-11
5	378057	472182	20.082778	100.609444	200458	1003634	47QPC6828521453	NF47-16	P	PPL		LA	22				N				BANHOUAYKHIOU	Ban Houaykhiou	Ban Houaykhiou	BANHOUAYKHIOU	Ban Houaykhiou	Ban Houaykhiou		2011-10-11
5	378061	472188	20.058611	100.726111	200331	1004334	47QPC8051418900	NF47-16	P	PPL		LA	22				N				BANPHOUTHO	Ban Phouthô	Ban Phoutho	BANPHOUTHO	Ban Phouthô	Ban Phoutho		2011-10-11
5	378063	472190	20.059722	100.658889	200335	1003932	47QPC7348218952	NF47-16	P	PPL		LA	22				N				BANPHAKHOY	Ban Phakhoy	Ban Phakhoy	BANPHAKHOY	Ban Phakhoy	Ban Phakhoy		2011-10-11
5	378070	472204	20.053611	100.59	200313	1003524	47QPC6628218205	NF47-16	P	PPL		LA	22				N				BANHOUAYSOUAK	Ban Houaysouak	Ban Houaysouak	BANHOUAYSOUAK	Ban Houaysouak	Ban Houaysouak		2011-10-11
5	9056920	9056920	20.1275	100.89	200739	1005324	47QPC9757226712	NF47-16	P	PPL		LA	22				N				BANPOUY	Ban Pouy	Ban Pouy	BANPOUY	Ban Pouy	Ban Pouy		2011-10-11
5	9056903	9056903	20.178889	100.793056	201044	1004735	47QPC8737432289	NF47-16	P	PPL		LA	22				N				BANNAKHANG	Ban Nakhang	Ban Nakhang	BANNAKHANG	Ban Nakhang	Ban Nakhang		2011-10-11
5	9056767	9056767	20.224167	100.754167	201327	1004515	47QPC8325637258	NF47-16	P	PPL		LA	22				N				BANHOUAYKO	Ban Houayko	Ban Houayko	BANHOUAYKO	Ban Houayko	Ban Houayko		2011-10-11
5	-2658522	-3668855	20.176111	100.573056	201034	1003423	47QPC6438231748	NF47-16	P	PPL		LA	22				N				BANKHOKLOUANG	Ban Khôk-Louang	Ban Khok-Louang	BANKHOKLOUANG	Ban Khôk-Louang	Ban Khok-Louang		2011-10-11
5	-2658522	-3669085	20.176111	100.573056	201034	1003423	47QPC6438231748	NF47-16	P	PPL		LA	22				V				BANKOKLUONG	Ban Kok Luong	Ban Kok Luong	BANKOKLUONG	Ban Kok Luong	Ban Kok Luong		2011-10-11
5	378040	472157	20.18	100.724722	201048	1004329	47QPC8023032336	NF47-16	P	PPL		LA	22				N				BANHATFAK	Ban Hatfak	Ban Hatfak	BANHATFAK	Ban Hatfak	Ban Hatfak		2011-10-11
5	378047	472167	20.13	100.650556	200748	1003902	47QPC7253326723	NF47-16	P	PPL		LA	22				N				BANHATLILIAP	Ban Hatliliap	Ban Hatliliap	BANHATLILIAP	Ban Hatliliap	Ban Hatliliap		2011-10-11
5	378060	472186	20.051944	100.748611	200307	1004455	47QPC8287618186	NF47-16	P	PPL		LA	22				N				BANMOKKALALOUM	Ban Môkkala-Loum	Ban Mokkala-Loum	BANMOKKALALOUM	Ban Môkkala-Loum	Ban Mokkala-Loum		2011-10-11
5	-2662508	-3675011	20.233333	101.016667	201400	1010100	47QQC1067538585	NF47-16	P	PPL		LA	22				V				BANTAKHOUA	Ban Ta-Khoua	Ban Ta-Khoua	BANTAKHOUA	Ban Ta-Khoua	Ban Ta-Khoua		2011-10-11
5	-2662508	-3675022	20.233333	101.016667	201400	1010100	47QQC1067538585	NF47-16	P	PPL		LA	22				N				BANTAKOUA	Ban Ta Koua	Ban Ta Koua	BANTAKOUA	Ban Ta Koua	Ban Ta Koua		2011-10-11
5	9056572	9056572	20.071667	100.83	200418	1004948	47QPC9136620461	NF47-16	P	PPL		LA	22				N				BANKHOM	Ban Khôm	Ban Khom	BANKHOM	Ban Khôm	Ban Khom		2011-10-11
5	-2658172	-3668317	20.2	100.983333	201200	1005900	47QQC0723534852	NF47-16	P	PPL		LA	22				N				BANKAVANG	Ban Kavang	Ban Kavang	BANKAVANG	Ban Kavang	Ban Kavang		2011-10-11
5	-2660962	-3669767	20.147222	100.719167	200850	1004309	47QPC7968728702	NF47-16	P	PPL		LA	22				V				BANMAKMAD	Ban Mak Mad	Ban Mak Mad	BANMAKMAD	Ban Mak Mad	Ban Mak Mad		2011-10-11
5	-2660962	-3672599	20.147222	100.719167	200850	1004309	47QPC7968728702	NF47-16	P	PPL		LA	22				N				BANPAKHAT	Ban Pakhat	Ban Pakhat	BANPAKHAT	Ban Pakhat	Ban Pakhat		2011-10-11
5	9055279	9055279	20.048056	100.988056	200253	1005917	47QQC0793018036	NF47-16	P	PPL		LA	22				N				BANKATAYTOP	Ban Kataytop	Ban Kataytop	BANKATAYTOP	Ban Kataytop	Ban Kataytop		2011-10-11
5	9055287	9055287	20.096667	100.893889	200548	1005338	47QPC9801723303	NF47-16	P	PPL		LA	22				N				BANMOKKHAKANG	Ban Môkkha-Kang	Ban Mokkha-Kang	BANMOKKHAKANG	Ban Môkkha-Kang	Ban Mokkha-Kang		2011-10-11
5	-2661122	-3672835	20.233333	100.933333	201400	1005600	47QQC0196638481	NF47-16	P	PPL		LA	22				N				BANPASSANG	Ban Passang	Ban Passang	BANPASSANG	Ban Passang	Ban Passang		2011-10-11
5	-2659900	-3670914	20.2	100.783333	201200	1004700	47QPC8633234615	NF47-16	P	PPL		LA	22				N				BANNAMGNAO	Ban Nam Gnao	Ban Nam Gnao	BANNAMGNAO	Ban Nam Gnao	Ban Nam Gnao		2011-10-11
5	-2661364	-3672885	20.183333	101.066667	201100	1010400	47QQC1596933113	NF47-16	P	PPL		LA	22				V				BANPENG	Ban Peng	Ban Peng	BANPENG	Ban Peng	Ban Peng		2011-10-11
5	-2661364	-3672791	20.183333	101.066667	201100	1010400	47QQC1596933113	NF47-16	P	PPL		LA	22				V				BANPANG	Ban Pang	Ban Pang	BANPANG	Ban Pang	Ban Pang		2011-10-11
5	-2661364	-3673433	20.183333	101.066667	201100	1010400	47QQC1596933113	NF47-16	P	PPL		LA	22				V				BANPHONG	Ban Phong	Ban Phong	BANPHONG	Ban Phong	Ban Phong		2011-10-11
5	-2661364	-3673181	20.183333	101.066667	201100	1010400	47QQC1596933113	NF47-16	P	PPL		LA	22				N				BANPHENG	Ban Phèng	Ban Pheng	BANPHENG	Ban Phèng	Ban Pheng		2011-10-11
5	-2657523	-3667115	20.208611	100.735833	201231	1004409	47QPC8135835516	NF47-16	P	PPL		LA	22				V				BANHOUAYBON	Ban Houay Bon	Ban Houay Bon	BANHOUAYBON	Ban Houay Bon	Ban Houay Bon		2011-10-11
5	-2657523	472078	20.208611	100.735833	201231	1004409	47QPC8135835516	NF47-16	P	PPL		LA	22				N				BANHOUAYBONG	Ban Houaybông	Ban Houaybong	BANHOUAYBONG	Ban Houaybông	Ban Houaybong		2011-10-11
5	9056855	9056855	20.135278	100.827222	200807	1004938	47QPC9099827500	NF47-16	P	PPL		LA	22				N				BANTINPHA	Ban Tinpha	Ban Tinpha	BANTINPHA	Ban Tinpha	Ban Tinpha		2011-10-11
5	9055293	9055293	20.075	100.817222	200430	1004902	47QPC9002520815	NF47-16	P	PPL		LA	22				N				BANSIBOUNHUANG	Ban Sibounhuang	Ban Sibounhuang	BANSIBOUNHUANG	Ban Sibounhuang	Ban Sibounhuang		2011-10-11
5	9056635	9056635	20.038056	100.749722	200217	1004459	47QPC8300816650	NF47-16	P	PPL		LA	22				N				BANMOKKALATHEUNG	Ban Môkkala-Theung	Ban Mokkala-Theung	BANMOKKALATHEUNG	Ban Môkkala-Theung	Ban Mokkala-Theung		2011-10-11
5	9056569	9056569	20.066944	100.808611	200401	1004831	47QPC8913419914	NF47-16	P	PPL		LA	22				N				BANHOUAYLIANG	Ban Houayliang	Ban Houayliang	BANHOUAYLIANG	Ban Houayliang	Ban Houayliang		2011-10-11
5	9056583	9056583	20.083611	100.78	200501	1004648	47QPC8612221727	NF47-16	P	PPL		LA	22				N				BANNAKHONG	Ban Nakhông	Ban Nakhong	BANNAKHONG	Ban Nakhông	Ban Nakhong		2011-10-11
5	-2658465	-3668769	20.283333	101.233333	201700	1011400	47QQC3324344412	NF47-16	P	PPL		LA	22				N				BANKHENTOI	Ban Khen Toi	Ban Khen Toi	BANKHENTOI	Ban Khen Toi	Ban Khen Toi		2011-10-11
5	-2658465	-3668652	20.283333	101.233333	201700	1011400	47QQC3324344412	NF47-16	P	PPL		LA	22				V				BANKHAMTOI	Ban Kham Toi	Ban Kham Toi	BANKHAMTOI	Ban Kham Toi	Ban Kham Toi		2011-10-11
5	-2657225	-3666650	20.166667	100.733333	201000	1004400	47QPC8114530870	NF47-16	P	PPL		LA	22				N				BANHADTCHA	Ban Had Tcha	Ban Had Tcha	BANHADTCHA	Ban Had Tcha	Ban Had Tcha		2011-10-11
5	-2658844	-3669361	20.083333	100.833333	200500	1005000	47QPC9170021756	NF47-16	P	PPL		LA	22				N				BANLANGKAY	Ban Langkay	Ban Langkay	BANLANGKAY	Ban Langkay	Ban Langkay		2011-10-11
5	-2658844	-3669342	20.083333	100.833333	200500	1005000	47QPC9170021756	NF47-16	P	PPL		LA	22				V				BANLAMKAI	Ban Lam Kai	Ban Lam Kai	BANLAMKAI	Ban Lam Kai	Ban Lam Kai		2011-10-11
5	-2659135	-3669771	20.143611	100.710833	200837	1004239	47QPC7882028293	NF47-16	P	PPLQ		LA	22				V				BANMAKNAD	Ban Mak Nad	Ban Mak Nad	BANMAKNAD	Ban Mak Nad	Ban Mak Nad		2011-10-11
5	-2659135	472163	20.143611	100.710833	200837	1004239	47QPC7882028293	NF47-16	P	PPLQ		LA	22				N				BANMAKNAT	Ban Maknat	Ban Maknat	BANMAKNAT	Ban Maknat	Ban Maknat		2011-10-11
5	-2658025	-3668087	20.2425	100.674722	201433	1004029	47QPC7493439201	NF47-16	P	PPLQ		LA	22				N				BANKACHE	Ban Kachè	Ban Kache	BANKACHE	Ban Kachè	Ban Kache		2011-10-11
5	-2658833	-3669346	20.025556	100.607222	200132	1003626	47QPC6811415117	NF47-16	P	PPLQ		LA	22				N				BANLAMPHEN	Ban Lamphén	Ban Lamphen	BANLAMPHEN	Ban Lamphén	Ban Lamphen		2011-10-11
5	378053	472173	20.122778	100.586667	200722	1003512	47QPC6586125858	NF47-16	P	PPLQ		LA	22				N				BANSAN	Ban San	Ban San	BANSAN	Ban San	Ban San		2011-10-11
5	378059	472184	20.087222	100.713611	200514	1004249	47QPC7917422054	NF47-16	P	PPLQ		LA	22				N				BANPADOY	Ban Padoy	Ban Padoy	BANPADOY	Ban Padoy	Ban Padoy		2011-10-11
5	-2657743	472074	20.224722	100.719444	201329	1004310	47QPC7962737281	NF47-16	P	PPLQ		LA	22				N				BANHOUAYMOUK	Ban Houaymouk	Ban Houaymouk	BANHOUAYMOUK	Ban Houaymouk	Ban Houaymouk		2011-10-11
5	-2657743	-3667772	20.224722	100.719444	201329	1004310	47QPC7962737281	NF47-16	P	PPLQ		LA	22				V				BANHOUEIMOUOK	Ban Houei Mouok	Ban Houei Mouok	BANHOUEIMOUOK	Ban Houei Mouok	Ban Houei Mouok		2011-10-11
5	-2657743	-3667348	20.224722	100.719444	201329	1004310	47QPC7962737281	NF47-16	P	PPLQ		LA	22				V				BANHOUAYMOUOK	Ban Houay Mouok	Ban Houay Mouok	BANHOUAYMOUOK	Ban Houay Mouok	Ban Houay Mouok		2011-10-11
5	-2666281	-3680822	20.266667	100.866667	201600	1005200	47QPC9495942091	NF47-16	H	STM		LA	22				N				NAMMOUNE	Nam Moune	Nam Moune	MOUNE NAM	Moune, Nam	Moune, Nam		2011-10-11
5	-2666281	-3680791	20.266667	100.866667	201600	1005200	47QPC9495942091	NF47-16	H	STM		LA	22				V				NAMMOON	Nam Moon	Nam Moon	MOON NAM	Moon, Nam	Moon, Nam		2011-10-11
